jammer,jsr_db,seed,target_position,algorithm,role,true_target_idx_for_evaluation_only,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,condition_number,regularization,diagnostics_json,oracle_input_status,forbidden_keys_present,interface_status,runtime_ms,memory_usage_bytes,exception_type,exception_message,target_only_response_change_db,target_only_response_change_is_finite,target_preservation_status,target_only_reference_peak_index,delta_sinr_db,detected_before,detected_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db
AMNoiseGaiJam,30.0,6005,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,1500,1145,355,0.581803517741178,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.1636070354823564, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 1145, ""matched_response"": 3189.7605626381464, ""normalized_peak"": 0.9999999999999997, ""relative_score"": 234.7519249885757}, {""center"": 1499, ""matched_response"": 2667.893293086384, ""normalized_peak"": 0.8363929645176427, ""relative_score"": 196.34485846741816}, {""center"": 1331, ""matched_response"": 2317.327786247852, ""normalized_peak"": 0.7264895720985608, ""relative_score"": 170.54482553426382}, {""center"": 1639, ""matched_response"": 2110.959746757777, ""normalized_peak"": 0.6617925406325391, ""relative_score"": 155.35707285656878}, {""center"": 865, ""matched_response"": 2008.690219719054, ""normalized_peak"": 0.629730721248159, ""relative_score"": 147.83049903744953}]}",PASS,,PASS,0.7783340406604111,402382,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-24.997945516667496,False,False,355,355,1,507,-39.54466454494052
AMNoiseGaiJam,30.0,6005,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,1500,1145,355,0.5044835551825304,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.979179816147911, 4.93453096120902, 4.899326524830836, 4.876019065421253, 4.863610136493377], ""candidate_separation"": 125, ""margin_confidence"": 0.008967110365061055, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 1145, ""local_peak"": 3189.7286653514934, ""observable_selection_score"": 4.979179816147911, ""off_candidate_peak"": 173.9218310377085, ""stability_proxy"": 18.340013133025842}, {""center"": 1499, ""local_peak"": 2667.8666144202393, ""observable_selection_score"": 4.93453096120902, ""off_candidate_peak"": 145.4669958559656, ""stability_proxy"": 18.340013133025817}, {""center"": 1331, ""local_peak"": 2317.304613201721, ""observable_selection_score"": 4.899326524830836, ""off_candidate_peak"": 126.35239660918306, ""stability_proxy"": 18.34001313302581}, {""center"": 1639, ""local_peak"": 2110.9386373714046, ""observable_selection_score"": 4.876019065421253, ""off_candidate_peak"": 115.10017043390843, ""stability_proxy"": 18.34001313302578}, {""center"": 865, ""local_peak"": 2008.6701330177243, ""observable_selection_score"": 4.863610136493377, ""off_candidate_peak"": 109.52392010017668, ""stability_proxy"": 18.340013133025774}]}",PASS,,PASS,2.4928749771788716,970512,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-24.997945516667496,False,False,355,355,1,507,-39.54466454494052
AMNoiseGaiJam,30.0,6005,3500,Identity,IDENTITY_BASELINE,3500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,3500,0.0,False,False,355,355,0,0,-2.892982399659862e-15
AMNoiseGaiJam,30.0,6005,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,3500,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,33.12237496720627,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,3500,29.28942407059892,False,True,355,0,0,98,-0.1214511860240748
AMNoiseGaiJam,30.0,6005,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,3500,3145,355,0.5818035177411781,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.16360703548235656, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 3145, ""matched_response"": 3189.760562638146, ""normalized_peak"": 0.9999999999999997, ""relative_score"": 375.65448816399584}, {""center"": 3499, ""matched_response"": 2667.893293086384, ""normalized_peak"": 0.8363929645176428, ""relative_score"": 314.1947709898423}, {""center"": 3331, ""matched_response"": 2317.327786247852, ""normalized_peak"": 0.7264895720985609, ""relative_score"": 272.9090683631653}, {""center"": 3639, ""matched_response"": 2110.959746757777, ""normalized_peak"": 0.6617925406325392, ""relative_score"": 248.605338122067}, {""center"": 2865, ""matched_response"": 2008.690219719054, ""normalized_peak"": 0.6297307212481591, ""relative_score"": 236.56117177162122}]}",PASS,,PASS,0.735832960344851,402428,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,-24.998217237032254,False,False,355,355,0,168,-39.54466454494052
AMNoiseGaiJam,30.0,6005,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,3500,3145,355,0.5044835551825303,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.97917981614791, 4.93453096120902, 4.899326524830835, 4.876019065421253, 4.863610136493377], ""candidate_separation"": 125, ""margin_confidence"": 0.008967110365060878, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 3145, ""local_peak"": 3189.7286653514934, ""observable_selection_score"": 4.97917981614791, ""off_candidate_peak"": 173.9218310377086, ""stability_proxy"": 18.340013133025828}, {""center"": 3499, ""local_peak"": 2667.86661442024, ""observable_selection_score"": 4.93453096120902, ""off_candidate_peak"": 145.4669958559656, ""stability_proxy"": 18.34001313302582}, {""center"": 3331, ""local_peak"": 2317.304613201721, ""observable_selection_score"": 4.899326524830835, ""off_candidate_peak"": 126.3523966091831, ""stability_proxy"": 18.340013133025803}, {""center"": 3639, ""local_peak"": 2110.9386373714046, ""observable_selection_score"": 4.876019065421253, ""off_candidate_peak"": 115.10017043390842, ""stability_proxy"": 18.340013133025785}, {""center"": 2865, ""local_peak"": 2008.6701330177243, ""observable_selection_score"": 4.863610136493377, ""off_candidate_peak"": 109.52392010017668, ""stability_proxy"": 18.340013133025774}]}",PASS,,PASS,2.29425000725314,970466,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,-24.998217237032254,False,False,355,355,0,168,-39.54466454494052
AMNoiseGaiJam,30.0,6006,500,Identity,IDENTITY_BASELINE,500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,500,0.0,False,False,1,1,85,85,-2.892982399659862e-15
AMNoiseGaiJam,30.0,6006,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,31.92012500949204,400257328,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,25.2623288130808,False,True,1,0,85,617,-0.008634162108256767
AMNoiseGaiJam,30.0,6006,500,adapt_filter_fair,FAIR_PROTOTYPE_A,500,501,1,0.6535028427545606,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.3070056855091215, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 501, ""matched_response"": 2598.230448578542, ""normalized_peak"": 0.9999999999999997, ""relative_score"": 328.2536104960693}, {""center"": 783, ""matched_response"": 1800.558928602012, ""normalized_peak"": 0.6929943144908772, ""relative_score"": 227.47788578487908}, {""center"": 913, ""matched_response"": 1728.8679044042924, ""normalized_peak"": 0.6654020644512625, ""relative_score"": 218.42063008766522}, {""center"": 640, ""matched_response"": 1706.1971090773354, ""normalized_peak"": 0.6566765892574206, ""relative_score"": 215.55646135199268}, {""center"": 1158, ""matched_response"": 26.738353891343284, ""normalized_peak"": 0.010290986277207042, ""relative_score"": 3.378053401058716}]}",PASS,,PASS,0.799959001597017,402382,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,25.26511080926965,False,True,1,1,85,628,-8.685846208762537e-05
AMNoiseGaiJam,30.0,6006,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,500,501,1,0.5092981203119054,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.927918843805825, 4.83627807921178, 4.826126251270419, 4.822828215879003, 3.792880187212324], ""candidate_separation"": 125, ""margin_confidence"": 0.01859624062381114, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 501, ""local_peak"": 2598.204466533878, ""observable_selection_score"": 4.927918843805825, ""off_candidate_peak"": 141.66862628114146, ""stability_proxy"": 18.34001313302581}, {""center"": 783, ""local_peak"": 1800.5409231927797, ""observable_selection_score"": 4.83627807921178, ""off_candidate_peak"": 98.17555255456388, ""stability_proxy"": 18.340013133025753}, {""center"": 913, ""local_peak"": 1728.850615898134, ""observable_selection_score"": 4.826126251270419, ""off_candidate_peak"": 94.26659639544592, ""stability_proxy"": 18.34001313302575}, {""center"": 640, ""local_peak"": 1706.1800472768625, ""observable_selection_score"": 4.822828215879003, ""off_candidate_peak"": 93.03047031108412, ""stability_proxy"": 18.340013133025746}, {""center"": 1158, ""local_peak"": 26.738086510478244, ""observable_selection_score"": 3.792880187212324, ""off_candidate_peak"": 1.457909888970003, ""stability_proxy"": 18.340013133013358}]}",PASS,,PASS,2.52137501956895,970420,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,25.26511080926965,False,True,1,1,85,628,-8.685846208762537e-05
AMNoiseGaiJam,30.0,6006,1500,Identity,IDENTITY_BASELINE,1500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,1500,0.0,False,False,265,265,0,0,-2.892982399659862e-15
AMNoiseGaiJam,30.0,6006,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,1500,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.79954200843349,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,28.70994945225784,False,True,265,0,0,447,-0.008634162108256767
AMNoiseGaiJam,30.0,6006,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,1500,1235,265,0.5238305417189807,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.047661083437961764, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 1235, ""matched_response"": 2796.077854778195, ""normalized_peak"": 0.9999999999999997, ""relative_score"": 210.64688884969905}, {""center"": 1369, ""matched_response"": 2662.813754842574, ""normalized_peak"": 0.9523389165620377, ""relative_score"": 200.60722990428644}, {""center"": 1501, ""matched_response"": 2598.230448578542, ""normalized_peak"": 0.9292410953931222, ""relative_score"": 195.74174573584767}, {""center"": 1100, ""matched_response"": 2387.5407494681094, ""normalized_peak"": 0.8538892239313219, ""relative_score"": 179.86910844341702}, {""center"": 917, ""matched_response"": 2230.613077762746, ""normalized_peak"": 0.797765009994578, ""relative_score"": 168.04671738850698}]}",PASS,,PASS,0.7289169589057565,402382,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-22.90044711540753,False,False,265,265,0,492,-37.78225164799612
AMNoiseGaiJam,30.0,6006,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,1500,1235,265,0.5012336700450967,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.946258801064153, 4.934054698427811, 4.927918843805825, 4.9067856424298695, 4.889796158139479], ""candidate_separation"": 125, ""margin_confidence"": 0.0024673400901937554, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 1235, ""local_peak"": 2796.049894279253, ""observable_selection_score"": 4.946258801064153, ""off_candidate_peak"": 152.4562645620052, ""stability_proxy"": 18.34001313302582}, {""center"": 1369, ""local_peak"": 2662.787126971304, ""observable_selection_score"": 4.934054698427811, ""off_candidate_peak"": 145.19003381607547, ""stability_proxy"": 18.340013133025813}, {""center"": 1501, ""local_peak"": 2598.204466533878, ""observable_selection_score"": 4.927918843805825, ""off_candidate_peak"": 141.66862628114146, ""stability_proxy"": 18.34001313302581}, {""center"": 1100, ""local_peak"": 2387.5168742993656, ""observable_selection_score"": 4.9067856424298695, ""off_candidate_peak"": 130.18076143031888, ""stability_proxy"": 18.340013133025803}, {""center"": 917, ""local_peak"": 2230.5907718550284, ""observable_selection_score"": 4.889796158139479, ""off_candidate_peak"": 121.62427342204418, ""stability_proxy"": 18.340013133025792}]}",PASS,,PASS,2.3026250419206917,970420,,,-8.685846209919741e-05,True,TARGET_PRESERVED,1500,-22.90044711540753,False,False,265,265,0,492,-37.78225164799612
AMNoiseGaiJam,30.0,6006,3500,Identity,IDENTITY_BASELINE,3500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,3500,0.0,False,False,265,265,0,0,-2.892982399659862e-15
AMNoiseGaiJam,30.0,6006,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,3500,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.87949995137751,400257360,,,-8.685846209919741e-05,True,TARGET_PRESERVED,3500,28.709657187393734,False,True,265,0,0,100,-0.008634162108256767
AMNoiseGaiJam,30.0,6006,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,3500,3235,265,0.5238305417189809,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.0476610834379622, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 3235, ""matched_response"": 2796.0778547781956, ""normalized_peak"": 0.9999999999999997, ""relative_score"": 317.327237638932}, {""center"": 3369, ""matched_response"": 2662.8137548425734, ""normalized_peak"": 0.9523389165620374, ""relative_score"": 302.20307768868474}, {""center"": 3501, ""matched_response"": 2598.2304485785426, ""normalized_peak"": 0.9292410953931222, ""relative_score"": 294.8735099016748}, {""center"": 3100, ""matched_response"": 2387.5407494681094, ""normalized_peak"": 0.8538892239313218, ""relative_score"": 270.96230867977783}, {""center"": 2917, ""matched_response"": 2230.613077762746, ""normalized_peak"": 0.7977650099945779, ""relative_score"": 253.15256690657446}]}",PASS,,PASS,0.8234999841079116,402382,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,-22.900739380271645,False,False,265,265,0,155,-37.78225164799611
AMNoiseGaiJam,30.0,6006,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,3500,3235,265,0.5012336700450968,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.946258801064153, 4.93405469842781, 4.927918843805825, 4.9067856424298695, 4.889796158139479], ""candidate_separation"": 125, ""margin_confidence"": 0.002467340090193935, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999997, ""topk_candidates"": [{""center"": 3235, ""local_peak"": 2796.0498942792524, ""observable_selection_score"": 4.946258801064153, ""off_candidate_peak"": 152.45626456200515, ""stability_proxy"": 18.340013133025824}, {""center"": 3369, ""local_peak"": 2662.7871269713046, ""observable_selection_score"": 4.93405469842781, ""off_candidate_peak"": 145.19003381607544, ""stability_proxy"": 18.34001313302582}, {""center"": 3501, ""local_peak"": 2598.204466533878, ""observable_selection_score"": 4.927918843805825, ""off_candidate_peak"": 141.66862628114148, ""stability_proxy"": 18.340013133025806}, {""center"": 3100, ""local_peak"": 2387.5168742993665, ""observable_selection_score"": 4.9067856424298695, ""off_candidate_peak"": 130.18076143031897, ""stability_proxy"": 18.3400131330258}, {""center"": 2917, ""local_peak"": 2230.5907718550284, ""observable_selection_score"": 4.889796158139479, ""off_candidate_peak"": 121.62427342204421, ""stability_proxy"": 18.34001313302579}]}",PASS,,PASS,2.5212920154444873,970420,,,-8.685846209726874e-05,True,TARGET_PRESERVED,3500,-22.900739380271645,False,False,265,265,0,155,-37.78225164799611
AMNoiseGaiJam,30.0,6007,500,Identity,IDENTITY_BASELINE,500,,,1.0,Identity,IDENTITY,1.0,0.0,{},PASS,,PASS,0.0,0,,,-8.678947198979587e-15,True,TARGET_PRESERVED,500,0.0,False,False,78,78,78,78,-3.857309866213149e-15
AMNoiseGaiJam,30.0,6007,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,500,500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,nan,0.01,{},ORACLE_TRUE_TARGET_IDX,target_idx,PASS,32.89987496100366,400257328,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,27.443548977233476,False,True,78,0,78,618,-0.7579466722813265
AMNoiseGaiJam,30.0,6007,500,adapt_filter_fair,FAIR_PROTOTYPE_A,500,578,78,0.5835852156294773,,FITTED_TOPK_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_separation"": 125, ""margin_confidence"": 0.1671704312589551, ""method"": ""matched_filter_top_k_peak_margin"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 578, ""matched_response"": 2273.8397732171356, ""normalized_peak"": 0.9999999999999996, ""relative_score"": 265.8126623593671}, {""center"": 913, ""matched_response"": 1893.720997714661, ""normalized_peak"": 0.832829568741044, ""relative_score"": 221.3766449586605}, {""center"": 785, ""matched_response"": 1539.7827215423756, ""normalized_peak"": 0.677172921187766, ""relative_score"": 180.00113705859}, {""center"": 1206, ""matched_response"": 26.794715051464856, ""normalized_peak"": 0.01178390639792285, ""relative_score"": 3.132311532625453}, {""center"": 2479, ""matched_response"": 24.474893105296772, ""normalized_peak"": 0.01076368414062374, ""relative_score"": 2.8611235382144935}]}",PASS,,PASS,0.7229169714264572,402382,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,-12.62083688849267,False,False,78,78,78,606,-26.202740572959385
AMNoiseGaiJam,30.0,6007,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,500,578,78,0.5046693884013513,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,1.00001,0.01,"{""candidate_count"": 5, ""candidate_scores"": [4.8945923939726175, 4.84888288806509, 4.797187625842377, 3.793387643224987, 3.771599514843756], ""candidate_separation"": 125, ""margin_confidence"": 0.009338776802703104, ""method"": ""multi_hypothesis_observable_stability"", ""peak_confidence"": 0.9999999999999996, ""topk_candidates"": [{""center"": 578, ""local_peak"": 2273.817035046786, ""observable_selection_score"": 4.8945923939726175, ""off_candidate_peak"": 123.98121083960343, ""stability_proxy"": 18.3400131330258}, {""center"": 913, ""local_peak"": 1893.7020606940548, ""observable_selection_score"": 4.84888288806509, ""off_candidate_peak"": 103.25521835553945, ""stability_proxy"": 18.340013133025764}, {""center"": 785, ""local_peak"": 1539.7673238691375, ""observable_selection_score"": 4.797187625842377, ""off_candidate_peak"": 83.95671871665063, ""stability_proxy"": 18.340013133025725}, {""center"": 1206, ""local_peak"": 26.794447106994003, ""observable_selection_score"": 3.793387643224987, ""off_candidate_peak"": 1.460982983635037, ""stability_proxy"": 18.340013133013386}, {""center"": 2479, ""local_peak"": 24.474648358813166, ""observable_selection_score"": 3.771599514843756, ""off_candidate_peak"": 1.334494592849567, ""stability_proxy"": 18.340013133012196}]}",PASS,,PASS,2.3039160296320915,970420,,,-8.685846209919741e-05,True,TARGET_PRESERVED,500,-12.62083688849267,False,False,78,78,78,606,-26.202740572959385
