jammer,jsr_db,seed,target_position,true_target_idx_for_evaluation_only,candidate_id,estimated_target_idx,estimation_error_for_evaluation_only,estimator_confidence,fallback,fit_status,oracle_input_status,candidate_design,fit_function_name,dispatch_status,candidate_params_json,forbidden_keys_present,target_preservation_status,target_only_response_change_db,algorithm,role,interface_status,delta_sinr_db,detected_before,detected_after,pd_after,peak_error_before,peak_error_after,false_peak_count_before,false_peak_count_after,target_window_peak_change_db,runtime_ms,memory_usage_bytes
NoJammer,30.0,9210,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9210,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.695401549366132,True,True,True,0,0,0,19,-8.685846209823309e-05,24.538166995625943,400257328
NoJammer,30.0,9210,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9798342781418681,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.695401549366132,True,True,True,0,0,0,19,-8.685885304235298e-06,0.5467080045491457,80000
NoJammer,30.0,9211,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9211,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.850922395799621,True,True,True,0,0,0,535,-8.68584620963044e-05,24.693457991816103,400257328
NoJammer,30.0,9211,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9784032864369318,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.850922395799621,True,True,True,0,0,0,537,-8.685885305199628e-06,0.5289579858072102,80000
NoJammer,30.0,9211,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9211,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,5.11227904990259,True,True,True,0,0,0,456,-8.685846209823309e-05,24.17774999048561,400257328
NoJammer,30.0,9211,1500,1500,A_k3_c0.8_r0.001,1500,0,0.97703375857713,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,5.11227904990259,True,True,True,0,0,0,456,-8.685885304235298e-06,0.6098330486565828,80000
NoJammer,30.0,9211,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9211,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.865769353441621,True,True,True,0,0,0,269,-8.685846209726874e-05,24.486000009346753,400257328
NoJammer,30.0,9211,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9768730515798386,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.865769353441621,True,True,True,0,0,0,271,-8.685885307128283e-06,0.5309999687597156,80000
NoJammer,30.0,9211,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9211,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.835874122440337,True,True,True,0,0,0,95,-8.685846209823309e-05,24.234750017058104,400257328
NoJammer,30.0,9211,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9796158379106895,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.835874122440337,True,True,True,0,0,0,94,-8.685885306163955e-06,0.5545829772017896,80000
NoJammer,30.0,9211,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9211,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.774344936834687,True,True,True,0,0,0,13,-8.685846209726874e-05,24.01758305495605,400257328
NoJammer,30.0,9211,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9787592796385237,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.774344936834687,True,True,True,0,0,0,19,-8.685885305199628e-06,0.514333019964397,80000
NoJammer,30.0,9212,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9212,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.661612288001713,True,True,True,0,0,0,538,-8.685846209823309e-05,24.651374958921224,400257328
NoJammer,30.0,9212,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9768124374632448,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.661612288001713,True,True,True,0,0,0,539,-8.685885308092612e-06,0.5264590145088732,80000
NoJammer,30.0,9212,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9212,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.741458293180685,True,True,True,0,0,0,450,-8.685846209726874e-05,24.298875010572374,400257328
NoJammer,30.0,9212,1500,1500,A_k3_c0.8_r0.001,1500,0,0.975328945178801,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.741458293180678,True,True,True,0,0,0,446,-8.685885307128283e-06,0.5210840026848018,80000
NoJammer,30.0,9212,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9212,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.702722522314112,True,True,True,0,0,0,276,-8.68584620963044e-05,23.938541999086738,400257328
NoJammer,30.0,9212,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9791851409782205,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.702722522314112,True,True,True,0,0,0,274,-8.685885305199628e-06,0.5161669687367976,80000
NoJammer,30.0,9212,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9212,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.730000138252201,True,True,True,0,0,0,96,-8.68584620963044e-05,23.898000014014542,400257328
NoJammer,30.0,9212,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9783420018516247,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.730000138252201,True,True,True,0,0,0,91,-8.685885304235298e-06,0.519749999511987,80000
NoJammer,30.0,9212,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9212,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.428993099871775,True,True,True,0,0,0,19,-8.685846209726874e-05,24.2044169572182,400257328
NoJammer,30.0,9212,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9790758177722899,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.428993099871775,True,True,True,0,0,0,22,-8.685885305199628e-06,0.5960419657640159,80000
NoJammer,30.0,9213,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9213,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.834239847356372,True,True,True,0,0,0,538,-8.685846209726874e-05,24.544875021092594,400257328
NoJammer,30.0,9213,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9782121457370034,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.834239847356372,True,True,True,0,0,0,534,-8.685885304235298e-06,0.5035829963162541,80000
NoJammer,30.0,9213,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9213,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.804144387717663,True,True,True,0,0,0,456,-8.685846209823309e-05,24.142667010892183,400257328
NoJammer,30.0,9213,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9781673080672795,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.804144387717663,True,True,True,0,0,0,457,-8.68588530327097e-06,0.5223329644650221,80000
NoJammer,30.0,9213,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9213,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.858245828070608,True,True,True,0,0,0,265,-8.685846209437573e-05,24.575749994255602,400257328
NoJammer,30.0,9213,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9795096782330928,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.858245828070608,True,True,True,0,0,0,268,-8.68588530327097e-06,0.5539999692700803,80000
NoJammer,30.0,9213,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9213,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.695014035712212,True,True,True,0,0,0,92,-8.685846209726874e-05,24.735790968406945,400257328
NoJammer,30.0,9213,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9782891386702582,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.695014035712212,True,True,True,0,0,0,93,-8.685885305199628e-06,0.5637919530272484,80000
NoJammer,30.0,9213,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9213,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.7696056595818845,True,True,True,0,0,0,17,-8.685846209726874e-05,24.4924160069786,400257328
NoJammer,30.0,9213,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9788906717868395,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.7696056595818845,True,True,True,0,0,0,22,-8.685885305199628e-06,0.4973749746568501,80000
NoJammer,30.0,9214,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9214,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,5.248923309476957,True,True,True,0,0,0,537,-8.685846209726874e-05,24.465208989568055,400257328
NoJammer,30.0,9214,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9754301850775124,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,5.248923309476957,True,True,True,0,0,0,540,-8.685885306163955e-06,0.5380419897846878,80000
NoJammer,30.0,9214,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9214,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.878482129432278,True,True,True,0,0,0,449,-8.685846209919741e-05,24.046249978709966,400257328
NoJammer,30.0,9214,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9775583314474299,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.878482129432278,True,True,True,0,0,0,448,-8.685885307128283e-06,0.5308749969117343,80000
NoJammer,30.0,9214,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9214,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,5.015168187738894,True,True,True,0,0,0,280,-8.685846209534007e-05,24.159207998309284,400257328
NoJammer,30.0,9214,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9779938557590633,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,5.015168187738894,True,True,True,0,0,0,274,-8.685885304235298e-06,0.5090420017950237,80000
NoJammer,30.0,9214,3500,3500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9214,3500,3500,,3500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.768673018357973,True,True,True,0,0,0,96,-8.685846209919741e-05,24.063208024017513,400257328
NoJammer,30.0,9214,3500,3500,A_k3_c0.8_r0.001,3500,0,0.9775663537269175,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.768673018357973,True,True,True,0,0,0,91,-8.685885305199628e-06,0.5267499946057796,80000
NoJammer,30.0,9214,4000,4000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,0,0,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9214,4000,4000,,4000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,5.049789168811266,True,True,True,0,0,0,17,-8.68584620963044e-05,23.883167013991624,400257328
NoJammer,30.0,9214,4000,4000,A_k3_c0.8_r0.001,4000,0,0.9755304297770133,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885306163955e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,5.049789168811266,True,True,True,0,0,0,15,-8.685885304235298e-06,0.494415988214314,80000
NoJammer,30.0,9215,1000,1000,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,2,2,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9215,1000,1000,,1000,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209437573e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.613287150972596,True,True,True,0,0,2,535,-8.685846209823309e-05,24.192749988287687,400257328
NoJammer,30.0,9215,1000,1000,A_k3_c0.8_r0.001,1000,0,0.9771960339836621,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.68588530327097e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.613287150972596,True,True,True,0,0,2,542,-8.685885302306642e-06,0.5271249683573842,80000
NoJammer,30.0,9215,1500,1500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,3,3,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9215,1500,1500,,1500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.685846209919741e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.703022042850755,True,True,True,0,0,3,454,-8.685846209726874e-05,24.182166962418705,400257328
NoJammer,30.0,9215,1500,1500,A_k3_c0.8_r0.001,1500,0,0.9783587316650868,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.703022042850755,True,True,True,0,0,3,452,-8.68588530327097e-06,0.6435830146074295,80000
NoJammer,30.0,9215,2500,2500,,,,1.0,Identity,IDENTITY,PASS,,,NOT_APPLICABLE,,,TARGET_PRESERVED,0.0,Identity,IDENTITY_BASELINE,PASS,0.0,True,True,True,0,0,2,2,-8.678947198979587e-15,0.0,0
NoJammer,30.0,9215,2500,2500,,2500,0,1.0,,LEGACY_ORACLE_TRUE_TARGET_IDX,ORACLE_TRUE_TARGET_IDX,,,NOT_APPLICABLE,,target_idx,TARGET_PRESERVED,-8.68584620963044e-05,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,4.769072219414056,True,True,True,0,0,2,256,-8.68584620963044e-05,23.667125031352043,400257328
NoJammer,30.0,9215,2500,2500,A_k3_c0.8_r0.001,2500,0,0.9783684545279179,,FITTED_TOPK_PROTECTED_PROJECTION,PASS,A,fit_adapt_filter_fair,PASS,"{""confidence_threshold"": 0.8, ""regularization"": 0.001, ""top_k"": 3}",,TARGET_PRESERVED,-8.685885305199628e-06,adapt_filter_fair_frozen,FROZEN_REJECTION_CONFIRMATION,PASS,4.769072219414056,True,True,True,0,0,2,277,-8.685885304235298e-06,0.4969160072505474,80000
